Timestamp,FromAccount,ToAccount,Amount Received,Receiving Currency,Amount Paid,Payment Currency,suspected_money_laundering_involvement
10-09-2022 0.29,804DC4A40,803A08BE0,280.73,US Dollar,280.73,US Dollar,
10-09-2022 0.09,800FBE810,804DD0FB0,186.87,US Dollar,186.87,US Dollar,
10-09-2022 0.01,800FBE810,804DD0FB0,214.46,US Dollar,214.46,US Dollar,
10-09-2022 0.09,804DD8D70,80F2A25A0,14.77,US Dollar,14.77,US Dollar,
10-09-2022 0.23,804DE6220,80C6B3FD0,18.41,US Dollar,18.41,US Dollar,
10-09-2022 0.26,804DE7710,8026785C0,0.19,US Dollar,0.19,US Dollar,
10-09-2022 0.08,804DD9C10,80E43D350,152.76,US Dollar,152.76,US Dollar,
10-09-2022 0.16,804DDADF0,81328C750,2.51,US Dollar,2.51,US Dollar,
10-09-2022 0.25,804DDEFA0,80E43D350,17.84,US Dollar,17.84,US Dollar,
10-09-2022 0.09,804DE0140,80685D570,17.0,US Dollar,17.0,US Dollar,
10-09-2022 0.12,804DF4A60,8122EE260,9.56,US Dollar,9.56,US Dollar,
10-09-2022 0.08,800FC2A60,804E253C0,277.33,US Dollar,277.33,US Dollar,
10-09-2022 0.03,800FC2A60,804E253C0,1489.45,US Dollar,1489.45,US Dollar,
10-09-2022 0.29,804E28FB0,8063EB8A0,48.71,US Dollar,48.71,US Dollar,
10-09-2022 0.02,804E1F710,80509DA50,30.38,US Dollar,30.38,US Dollar,
10-09-2022 0.06,804E4BEB0,806950F70,0.73,US Dollar,0.73,US Dollar,
10-09-2022 0.13,804E5CA10,803B6DB80,146.74,US Dollar,146.74,US Dollar,
10-09-2022 0.21,804E600A0,804B3BB70,86.35,US Dollar,86.35,US Dollar,
10-09-2022 0.28,804E67530,8041C8630,7.34,US Dollar,7.34,US Dollar,
10-09-2022 0.13,804E70DA0,80DFC0950,38.26,US Dollar,38.26,US Dollar,
10-09-2022 0.12,804E74F90,8103EBF70,109.09,US Dollar,109.09,US Dollar,
10-09-2022 0.00,804E88860,811607D80,41.43,US Dollar,41.43,US Dollar,
10-09-2022 0.10,804E89390,8018D8CF0,176.31,US Dollar,176.31,US Dollar,
10-09-2022 0.02,802ED6670,804E98190,91.79,US Dollar,91.79,US Dollar,
10-09-2022 0.05,802ED6670,804E98190,151.42,US Dollar,151.42,US Dollar,
10-09-2022 0.05,804E98C50,804E98C50,4033.92,Ruble,51.85,US Dollar,
10-09-2022 0.05,804E98C50,806B10870,4033.92,Ruble,4033.92,Ruble,
10-09-2022 0.19,804E9B040,811C86130,133.56,US Dollar,133.56,US Dollar,
10-09-2022 0.14,804E902D0,8141B3D10,6.04,US Dollar,6.04,US Dollar,
10-09-2022 0.12,804E90900,802DB1C20,110.02,US Dollar,110.02,US Dollar,
10-09-2022 0.00,804E9E370,801AA53C0,109.44,US Dollar,109.44,US Dollar,
10-09-2022 0.27,801833320,804EA7900,68.09,US Dollar,68.09,US Dollar,
10-09-2022 0.11,801833320,804EA7900,86.61,US Dollar,86.61,US Dollar,
10-09-2022 0.16,804E78310,80D88FE40,48.63,US Dollar,48.63,US Dollar,
10-09-2022 0.03,804EA3130,80D88FE40,40.69,US Dollar,40.69,US Dollar,
10-09-2022 0.19,804EA4200,803307510,11.66,US Dollar,11.66,US Dollar,
10-09-2022 0.18,804E38D00,80CBB8DC0,16.02,US Dollar,16.02,US Dollar,
10-09-2022 0.22,804E44310,804314AB0,50.45,US Dollar,50.45,US Dollar,
10-09-2022 0.06,804ED8250,802E7FDC0,48.74,US Dollar,48.74,US Dollar,
10-09-2022 0.27,804ED9A60,805159D70,0.87,US Dollar,0.87,US Dollar,
10-09-2022 0.17,804EE3BC0,80521AEF0,27.34,US Dollar,27.34,US Dollar,
10-09-2022 0.00,802FD9FC0,802FD9FC0,282.44,US Dollar,1891.67,Yuan,
10-09-2022 0.00,802FD9FC0,804EEAF80,282.44,US Dollar,282.44,US Dollar,
10-09-2022 0.12,802FD9FC0,802FD9FC0,293.96,US Dollar,1968.84,Yuan,
10-09-2022 0.12,802FD9FC0,804EEAF80,293.96,US Dollar,293.96,US Dollar,
10-09-2022 0.11,804EC8080,807111FA0,109.74,US Dollar,109.74,US Dollar,
10-09-2022 0.01,804F1E890,800B17FA0,92.77,US Dollar,92.77,US Dollar,
10-09-2022 0.18,8026CAB60,804F21AE0,10840.03,US Dollar,10840.03,US Dollar,
10-09-2022 0.06,801531410,804F46350,1505.34,US Dollar,1505.34,US Dollar,
10-09-2022 0.28,801531410,804F46350,985.6,US Dollar,985.6,US Dollar,
10-09-2022 0.18,804F54F20,810441C20,17.25,US Dollar,17.25,US Dollar,
10-09-2022 0.25,804F59490,813097350,35.39,US Dollar,35.39,US Dollar,
10-09-2022 0.09,801195A90,804F5C300,14066.94,US Dollar,14066.94,US Dollar,
10-09-2022 0.18,801195A90,804F5C300,3431.3,US Dollar,3431.3,US Dollar,
10-09-2022 0.02,804F5C550,8081EA4D0,117.24,US Dollar,117.24,US Dollar,
10-09-2022 0.27,804F5ECE0,80D1A3350,387.55,US Dollar,387.55,US Dollar,
10-09-2022 0.14,804FC1AC0,80CFCF450,23.52,US Dollar,23.52,US Dollar,
10-09-2022 0.29,80504F7B0,801364C90,87.93,US Dollar,87.93,US Dollar,
10-09-2022 0.08,805089DD0,801A91CF0,47.3,US Dollar,47.3,US Dollar,
10-09-2022 0.14,8050972D0,804EA51F0,106.58,US Dollar,106.58,US Dollar,
10-09-2022 0.01,8050A4070,81428B260,123.63,US Dollar,123.63,US Dollar,
10-09-2022 0.09,8050B04E0,806430DC0,24.58,US Dollar,24.58,US Dollar,
10-09-2022 0.27,8050B0580,8012750F0,18.05,US Dollar,18.05,US Dollar,
10-09-2022 0.13,805106160,811735CF0,125.61,US Dollar,125.61,US Dollar,
10-09-2022 0.09,8050A3310,805122B50,8107.1,US Dollar,8107.1,US Dollar,
10-09-2022 0.21,805128C00,8004572B0,255.85,US Dollar,255.85,US Dollar,
10-09-2022 0.02,802E26A40,8051540C0,154611.35,US Dollar,154611.35,US Dollar,
10-09-2022 0.11,802E26A40,8051540C0,6803.19,US Dollar,6803.19,US Dollar,
10-09-2022 0.16,80512AB60,805B937C0,155.57,US Dollar,155.57,US Dollar,
10-09-2022 0.21,805157D00,8006B0490,133.96,US Dollar,133.96,US Dollar,
10-09-2022 0.26,100428660,80515A180,469.23,US Dollar,469.23,US Dollar,
10-09-2022 0.23,80515E100,809895C30,7.62,US Dollar,7.62,US Dollar,
10-09-2022 0.22,805164F70,80145B5D0,76.79,US Dollar,76.79,US Dollar,
10-09-2022 0.15,805165150,81402F840,147.33,US Dollar,147.33,US Dollar,
10-09-2022 0.14,805157560,80E6B3AE0,72.29,US Dollar,72.29,US Dollar,
10-09-2022 0.13,80515CB00,804282340,167.06,US Dollar,167.06,US Dollar,
10-09-2022 0.03,805117060,8096E4BC0,59.34,US Dollar,59.34,US Dollar,
10-09-2022 0.25,8051724E0,807288020,150.07,US Dollar,150.07,US Dollar,
10-09-2022 0.26,805183910,81280B0A0,6.83,US Dollar,6.83,US Dollar,
10-09-2022 0.08,805185F30,814832050,45.46,US Dollar,45.46,US Dollar,
10-09-2022 0.04,800A66750,80518CA10,663.25,US Dollar,663.25,US Dollar,
10-09-2022 0.25,800A66750,80518CA10,1802.68,US Dollar,1802.68,US Dollar,
10-09-2022 0.26,80518D2C0,8003DCC90,43.92,US Dollar,43.92,US Dollar,
10-09-2022 0.15,8051928A0,805EE4030,32.5,US Dollar,32.5,US Dollar,
10-09-2022 0.27,805187040,80D02F0D0,84.16,US Dollar,84.16,US Dollar,
10-09-2022 0.00,805196550,80B5880A0,0.66,US Dollar,0.66,US Dollar,
10-09-2022 0.20,80479F2F0,80FD594F0,7.41,US Dollar,7.41,US Dollar,
10-09-2022 0.27,8051C3090,8056F7850,30.54,US Dollar,30.54,US Dollar,
10-09-2022 0.17,8051C28D0,811116B20,134.55,US Dollar,134.55,US Dollar,
10-09-2022 0.22,8051C90F0,80B537840,9.33,US Dollar,9.33,US Dollar,
10-09-2022 0.06,8051D3870,807196910,185.69,US Dollar,185.69,US Dollar,
10-09-2022 0.01,8051B9570,81009F620,1.46,US Dollar,1.46,US Dollar,
10-09-2022 0.12,8051B9840,8137502A0,707.57,US Dollar,707.57,US Dollar,
10-09-2022 0.05,8051CFF10,80CDDE960,170.22,US Dollar,170.22,US Dollar,
10-09-2022 0.17,8051D8730,80948E660,165.54,US Dollar,165.54,US Dollar,
10-09-2022 0.28,8051E63C0,807334B10,62.4,US Dollar,62.4,US Dollar,
10-09-2022 0.03,8051E6B90,8009B7B70,4.59,US Dollar,4.59,US Dollar,
10-09-2022 0.11,8051E87A0,8009B7B70,6.12,US Dollar,6.12,US Dollar,
10-09-2022 0.09,800DF7EC0,8051F9600,702.93,US Dollar,702.93,US Dollar,
10-09-2022 0.14,800DF7EC0,8051F9600,1766.42,US Dollar,1766.42,US Dollar,
10-09-2022 0.27,8051FBE40,8046498E0,84.8,US Dollar,84.8,US Dollar,
10-09-2022 0.06,8051FB4D0,8128485B0,4.74,US Dollar,4.74,US Dollar,
10-09-2022 0.13,8051A4490,80F6E0D70,78.52,US Dollar,78.52,US Dollar,
10-09-2022 0.13,8051AD480,801B723F0,106.76,US Dollar,106.76,US Dollar,
10-09-2022 0.10,8051B0650,80F6E0D70,5.3,US Dollar,5.3,US Dollar,
10-09-2022 0.26,8051EC4E0,8127FF6A0,99.82,US Dollar,99.82,US Dollar,
10-09-2022 0.16,8051FE6C0,801B723F0,22.66,US Dollar,22.66,US Dollar,
10-09-2022 0.07,804F6C250,80520B170,690.52,US Dollar,690.52,US Dollar,
10-09-2022 0.16,804F6C250,80520B170,557.94,US Dollar,557.94,US Dollar,
10-09-2022 0.01,8050FE920,808FC4250,92.88,US Dollar,92.88,US Dollar,
10-09-2022 0.05,80521BD30,80EC57DC0,95.3,US Dollar,95.3,US Dollar,
10-09-2022 0.25,8024ADD40,805225770,1405.04,US Dollar,1405.04,US Dollar,
10-09-2022 0.22,8024ADD40,805225770,406.55,US Dollar,406.55,US Dollar,
10-09-2022 0.16,80522D930,805A3E9C0,28.71,US Dollar,28.71,US Dollar,
10-09-2022 0.14,803A2DBC0,80522DF80,848.76,US Dollar,848.76,US Dollar,
10-09-2022 0.27,803A2DBC0,80522DF80,814.44,US Dollar,814.44,US Dollar,
10-09-2022 0.16,80522E220,803C8C570,46.05,US Dollar,46.05,US Dollar,
10-09-2022 0.05,80522F750,80AAC1FE0,34.92,US Dollar,34.92,US Dollar,
10-09-2022 0.04,805232B30,80DFE4190,5.71,US Dollar,5.71,US Dollar,
10-09-2022 0.07,805235BF0,809368F30,8.01,US Dollar,8.01,US Dollar,
10-09-2022 0.04,8052519A0,804E7EF00,70.47,US Dollar,70.47,US Dollar,
10-09-2022 0.19,800C1CAB0,8052E5A10,1311.71,US Dollar,1311.71,US Dollar,
10-09-2022 0.06,800C1CAB0,8052E5A10,1029.45,US Dollar,1029.45,US Dollar,
10-09-2022 0.14,8052E82E0,81395CF60,9.6,US Dollar,9.6,US Dollar,
10-09-2022 0.21,8052E5060,807AE8B00,98.81,US Dollar,98.81,US Dollar,
10-09-2022 0.23,8028F78D0,8052F9D00,30132.49,US Dollar,30132.49,US Dollar,
10-09-2022 0.06,8028F78D0,8052F9D00,8094.8,US Dollar,8094.8,US Dollar,
10-09-2022 0.13,8028F78D0,8052F9D00,132426.28,US Dollar,132426.28,US Dollar,
10-09-2022 0.11,8052FC360,814413F00,30.95,US Dollar,30.95,US Dollar,
10-09-2022 0.17,8052F3DE0,81050BDB0,23.89,US Dollar,23.89,US Dollar,
10-09-2022 0.02,8053000A0,81144B2E0,6.77,US Dollar,6.77,US Dollar,
10-09-2022 0.05,805303680,80C3E4570,27.62,US Dollar,27.62,US Dollar,
10-09-2022 0.02,8052A5030,809220590,49.03,US Dollar,49.03,US Dollar,
10-09-2022 0.17,8052F10B0,80396E3E0,88.07,US Dollar,88.07,US Dollar,
10-09-2022 0.18,8053192E0,80C8FA240,33.12,US Dollar,33.12,US Dollar,
10-09-2022 0.15,80531B400,80C8FA240,23.29,US Dollar,23.29,US Dollar,
10-09-2022 0.27,80531CC60,811454420,34.45,US Dollar,34.45,US Dollar,
10-09-2022 0.00,80532AAB0,80C6C5F90,124.29,US Dollar,124.29,US Dollar,
10-09-2022 0.11,805327000,800CB43F0,137.25,US Dollar,137.25,US Dollar,
10-09-2022 0.15,805328690,800CB43F0,137.8,US Dollar,137.8,US Dollar,
10-09-2022 0.28,805362A00,8053623D0,2645.3,US Dollar,2645.3,US Dollar,
10-09-2022 0.22,805362B40,8053623D0,2818.5,US Dollar,2818.5,US Dollar,
10-09-2022 0.13,805360670,8053623D0,1683.01,US Dollar,1683.01,US Dollar,
10-09-2022 0.02,801A56BD0,80539AD50,100.2,US Dollar,100.2,US Dollar,
10-09-2022 0.09,801A56BD0,80539AD50,49.56,US Dollar,49.56,US Dollar,
10-09-2022 0.01,801A56BD0,80539AD50,0.69,US Dollar,0.69,US Dollar,
10-09-2022 0.00,80539D8E0,80E7F0C50,133.85,US Dollar,133.85,US Dollar,
10-09-2022 0.17,80539E1B0,8008CE990,56.71,US Dollar,56.71,US Dollar,
10-09-2022 0.03,8053A1850,80B853630,19.99,US Dollar,19.99,US Dollar,
10-09-2022 0.16,100428660,8053BF4A0,1959.01,US Dollar,1959.01,US Dollar,
10-09-2022 0.16,100428660,8053BF4A0,347.84,US Dollar,347.84,US Dollar,
10-09-2022 0.07,80153C820,8053DC260,944.43,US Dollar,944.43,US Dollar,
10-09-2022 0.24,80153C820,8053DC260,667.2,US Dollar,667.2,US Dollar,
10-09-2022 0.13,8053E1AE0,811820510,36.19,US Dollar,36.19,US Dollar,
10-09-2022 0.09,8053EF5E0,80B3BFD30,9.14,US Dollar,9.14,US Dollar,
10-09-2022 0.21,8053F3C20,8033A1820,13.45,US Dollar,13.45,US Dollar,
10-09-2022 0.18,8053F7D10,811723640,7.83,US Dollar,7.83,US Dollar,
10-09-2022 0.25,8053EC5D0,810AEB560,33.72,US Dollar,33.72,US Dollar,
10-09-2022 0.28,8053EDE30,80920CE00,400.09,US Dollar,400.09,US Dollar,
10-09-2022 0.14,8053F9460,810AEB560,35.24,US Dollar,35.24,US Dollar,
10-09-2022 0.02,805413210,810F388F0,477.78,US Dollar,477.78,US Dollar,
10-09-2022 0.14,805418360,80A8374A0,142.07,US Dollar,142.07,US Dollar,
10-09-2022 0.01,80543B940,806A3A5F0,140.78,US Dollar,140.78,US Dollar,
10-09-2022 0.14,80544BA10,8017A2230,32.61,US Dollar,32.61,US Dollar,
10-09-2022 0.07,80544C4A0,80DCB0F20,9.06,US Dollar,9.06,US Dollar,
10-09-2022 0.29,8054A9FF0,80C1474D0,20.81,US Dollar,20.81,US Dollar,
10-09-2022 0.03,8054AA1D0,80D18A0F0,34.03,US Dollar,34.03,US Dollar,
10-09-2022 0.29,8054AA4E0,801C40BF0,16.52,US Dollar,16.52,US Dollar,
10-09-2022 0.01,800E9AE30,8054AE710,979.42,US Dollar,979.42,US Dollar,
10-09-2022 0.14,800E9AE30,8054AE710,7434.96,US Dollar,7434.96,US Dollar,
10-09-2022 0.27,8054B0030,80761EBE0,47.78,US Dollar,47.78,US Dollar,
10-09-2022 0.12,8054B0150,80276DF70,21.61,US Dollar,21.61,US Dollar,
10-09-2022 0.17,8054B1630,8078101D0,17.78,US Dollar,17.78,US Dollar,
10-09-2022 0.26,8054B9E50,813451220,6.4,US Dollar,6.4,US Dollar,
10-09-2022 0.08,8054BD1B0,80B3479C0,32.22,US Dollar,32.22,US Dollar,
10-09-2022 0.21,8054B42D0,80B6C6800,26.34,US Dollar,26.34,US Dollar,
10-09-2022 0.26,8054B56F0,8032AA080,9.3,US Dollar,9.3,US Dollar,
10-09-2022 0.25,8054C4630,80B6C6800,24.7,US Dollar,24.7,US Dollar,
10-09-2022 0.08,804090460,803065790,15.45,US Dollar,15.45,US Dollar,
10-09-2022 0.03,80556F540,808D22320,17.4,US Dollar,17.4,US Dollar,
10-09-2022 0.01,805571FF0,80B638220,61.61,US Dollar,61.61,US Dollar,
10-09-2022 0.04,8055950F0,800AD2A20,182.95,US Dollar,182.95,US Dollar,
10-09-2022 0.04,8055B8600,80B82A9A0,56.01,US Dollar,56.01,US Dollar,
10-09-2022 0.15,8055A7140,8121A3DA0,9.65,US Dollar,9.65,US Dollar,
10-09-2022 0.23,8055A99D0,80A6CB640,18.94,US Dollar,18.94,US Dollar,
10-09-2022 0.08,8055A9BB0,8121A6EE0,7.27,US Dollar,7.27,US Dollar,
10-09-2022 0.28,8055ABC80,81182CEF0,25.44,US Dollar,25.44,US Dollar,
10-09-2022 0.22,8055ADEF0,8121A6EE0,63.39,US Dollar,63.39,US Dollar,
10-09-2022 0.10,8055AF0B0,804276F70,2.4,US Dollar,2.4,US Dollar,
10-09-2022 0.00,8055AF3D0,8121A3DA0,24.16,US Dollar,24.16,US Dollar,
10-09-2022 0.09,8055B8D70,80A6CB640,112.13,US Dollar,112.13,US Dollar,
10-09-2022 0.17,8055C83E0,8006AF500,37.1,US Dollar,37.1,US Dollar,
10-09-2022 0.05,8055D6950,810DF4340,25.03,US Dollar,25.03,US Dollar,
10-09-2022 0.23,800115570,805649AD0,5231.78,US Dollar,5231.78,US Dollar,
10-09-2022 0.17,800115570,805649AD0,6550.04,US Dollar,6550.04,US Dollar,
10-09-2022 0.16,8056EDA50,80DA2E3C0,38.97,US Dollar,38.97,US Dollar,
10-09-2022 0.11,8056F3050,80152DD50,146.07,US Dollar,146.07,US Dollar,
10-09-2022 0.21,8056F6D20,8012275D0,42.45,US Dollar,42.45,US Dollar,
10-09-2022 0.20,8056F72F0,800F5F4C0,18.29,US Dollar,18.29,US Dollar,
10-09-2022 0.02,8056FCCF0,8002CA270,29.12,US Dollar,29.12,US Dollar,
10-09-2022 0.18,8056FFDD0,80A827110,322.75,US Dollar,322.75,US Dollar,
10-09-2022 0.06,802C3D040,80570AD10,91.46,US Dollar,91.46,US Dollar,
10-09-2022 0.12,802C3D040,80570AD10,73.51,US Dollar,73.51,US Dollar,
10-09-2022 0.25,805716D10,80DCEBF90,87.27,US Dollar,87.27,US Dollar,
10-09-2022 0.13,80570F4C0,812EF7D20,43.43,US Dollar,43.43,US Dollar,
10-09-2022 0.27,8057169C0,808581830,24.15,US Dollar,24.15,US Dollar,
10-09-2022 0.25,80571F350,80EEFE760,98.13,US Dollar,98.13,US Dollar,
10-09-2022 0.18,805721090,812EF7D20,2.75,US Dollar,2.75,US Dollar,
10-09-2022 0.28,80572D790,803A9C6E0,682.09,US Dollar,682.09,US Dollar,
10-09-2022 0.24,80579BDF0,8041E0610,42.97,US Dollar,42.97,US Dollar,
10-09-2022 0.11,8057BE490,80D41C0A0,230.86,US Dollar,230.86,US Dollar,
10-09-2022 0.12,8057C9A90,80CFF2DD0,193.71,US Dollar,193.71,US Dollar,
10-09-2022 0.22,8057BC390,806A34D60,2.22,US Dollar,2.22,US Dollar,
10-09-2022 0.04,8057BD040,809E1ADD0,36.72,US Dollar,36.72,US Dollar,
10-09-2022 0.04,8057C1A90,801930360,40.88,US Dollar,40.88,US Dollar,
10-09-2022 0.07,8057C2350,806E8B630,1.39,US Dollar,1.39,US Dollar,
10-09-2022 0.07,8057C3790,806A34D60,12.14,US Dollar,12.14,US Dollar,
10-09-2022 0.14,8057CDBF0,812A38000,68.93,US Dollar,68.93,US Dollar,
10-09-2022 0.29,8057E6320,8024D1380,8.23,US Dollar,8.23,US Dollar,
10-09-2022 0.07,8057E65A0,8053ED6B0,78.91,US Dollar,78.91,US Dollar,
10-09-2022 0.05,8057E6990,8024D1380,103.89,US Dollar,103.89,US Dollar,
10-09-2022 0.11,8057E98E0,8072E8880,41.64,US Dollar,41.64,US Dollar,
10-09-2022 0.12,8057DFB20,805538BE0,145.26,US Dollar,145.26,US Dollar,
10-09-2022 0.25,8057D3BD0,80CBC5D00,42.73,US Dollar,42.73,US Dollar,
10-09-2022 0.27,8057DA800,8046C5380,40.71,US Dollar,40.71,US Dollar,
10-09-2022 0.21,8057F2870,8103DE750,6.38,US Dollar,6.38,US Dollar,
10-09-2022 0.25,80580A2C0,8063E03E0,34.75,US Dollar,34.75,US Dollar,
10-09-2022 0.16,805837960,8075506B0,34.35,US Dollar,34.35,US Dollar,
10-09-2022 0.23,8058C07D0,804264040,26.22,US Dollar,26.22,US Dollar,
10-09-2022 0.02,8058F9B80,80EC37480,9.71,US Dollar,9.71,US Dollar,
10-09-2022 0.27,80592C8E0,80266E490,3.8,US Dollar,3.8,US Dollar,
10-09-2022 0.18,80592D310,80266E490,28.05,US Dollar,28.05,US Dollar,
10-09-2022 0.06,805928A50,80039D920,246.86,US Dollar,246.86,US Dollar,
10-09-2022 0.23,805931220,80022A3F0,21.92,US Dollar,21.92,US Dollar,
10-09-2022 0.02,80593EC70,8032CBC10,29.67,US Dollar,29.67,US Dollar,
10-09-2022 0.11,805940860,80B9D6CA0,23.6,US Dollar,23.6,US Dollar,
10-09-2022 0.08,805973590,808057720,62.05,US Dollar,62.05,US Dollar,
10-09-2022 0.07,80599E970,803AD7E30,38.74,US Dollar,38.74,US Dollar,
10-09-2022 0.00,802246040,8059FFF20,148.33,US Dollar,148.33,US Dollar,
10-09-2022 0.13,802246040,8059FFF20,611.89,US Dollar,611.89,US Dollar,
10-09-2022 0.23,805A55170,80AEA5480,21.5,US Dollar,21.5,US Dollar,
10-09-2022 0.02,805A55660,805B55AA0,96.61,US Dollar,96.61,US Dollar,
10-09-2022 0.00,805A5A0B0,80EEAE1C0,97.46,US Dollar,97.46,US Dollar,
10-09-2022 0.17,805A5F3B0,807BE8740,42.39,US Dollar,42.39,US Dollar,
10-09-2022 0.20,805A5C9F0,801783860,6.05,US Dollar,6.05,US Dollar,
10-09-2022 0.17,805A5C640,80EB531D0,28.59,US Dollar,28.59,US Dollar,
10-09-2022 0.02,805A62660,80EB53090,9.02,US Dollar,9.02,US Dollar,
10-09-2022 0.23,805A65430,801B1E880,187.38,US Dollar,187.38,US Dollar,
10-09-2022 0.01,805A739A0,811230F20,30.88,US Dollar,30.88,US Dollar,
10-09-2022 0.04,805A74560,805A3BF00,98.49,US Dollar,98.49,US Dollar,
10-09-2022 0.00,805A846F0,8084F9280,450.27,US Dollar,450.27,US Dollar,
10-09-2022 0.11,805A87900,800131480,8.01,US Dollar,8.01,US Dollar,
10-09-2022 0.12,805A909A0,80E5300F0,45.47,US Dollar,45.47,US Dollar,
10-09-2022 0.16,805A91600,8096C7920,36.82,US Dollar,36.82,US Dollar,
10-09-2022 0.25,805A98930,8102AD6E0,25.5,US Dollar,25.5,US Dollar,
10-09-2022 0.22,805AA8690,811726CE0,1.04,US Dollar,1.04,US Dollar,
10-09-2022 0.12,805ADA8B0,80E6BCB10,13.27,US Dollar,13.27,US Dollar,
10-09-2022 0.15,805ADBEC0,812D03D40,9.89,US Dollar,9.89,US Dollar,
10-09-2022 0.27,805AE4170,805E04790,86.52,US Dollar,86.52,US Dollar,
10-09-2022 0.19,805AEE2D0,80A52CD10,185.41,US Dollar,185.41,US Dollar,
10-09-2022 0.19,804187020,805B18E20,314.86,US Dollar,314.86,US Dollar,
10-09-2022 0.29,804187020,805B18E20,713.78,US Dollar,713.78,US Dollar,
10-09-2022 0.17,805B1A770,80FC691D0,29.78,US Dollar,29.78,US Dollar,
10-09-2022 0.18,805AB50E0,80988DB90,27.18,US Dollar,27.18,US Dollar,
10-09-2022 0.18,805B0CD10,80668CFB0,8.07,US Dollar,8.07,US Dollar,
10-09-2022 0.28,80447BA50,805B2EB70,4164.53,US Dollar,4164.53,US Dollar,
10-09-2022 0.07,805B448D0,808550710,3.56,US Dollar,3.56,US Dollar,
10-09-2022 0.28,805B50AD0,80B3AB510,47.55,US Dollar,47.55,US Dollar,
10-09-2022 0.19,805B53B40,81221D5C0,16.12,US Dollar,16.12,US Dollar,
10-09-2022 0.22,805B558B0,80A569F40,41.26,US Dollar,41.26,US Dollar,
10-09-2022 0.17,80046B7E0,805B653A0,192429.78,US Dollar,192429.78,US Dollar,
10-09-2022 0.01,80046B7E0,805B653A0,15382.31,US Dollar,15382.31,US Dollar,
10-09-2022 0.18,805B6EBB0,807F69E50,56.23,US Dollar,56.23,US Dollar,
10-09-2022 0.17,805B756C0,806B57760,88.95,US Dollar,88.95,US Dollar,
10-09-2022 0.08,805B79520,8079F6C60,6.09,US Dollar,6.09,US Dollar,
10-09-2022 0.18,805B7C830,812845FA0,168.09,US Dollar,168.09,US Dollar,
10-09-2022 0.07,803797830,805B7ED70,1096.45,US Dollar,1096.45,US Dollar,
10-09-2022 0.01,803797830,805B7ED70,467.73,US Dollar,467.73,US Dollar,
10-09-2022 0.02,805B639C0,80EE7DA90,171.38,US Dollar,171.38,US Dollar,
10-09-2022 0.25,805B7FFF0,80EE7DA90,119.66,US Dollar,119.66,US Dollar,
10-09-2022 0.13,805B88A10,814447250,34.63,US Dollar,34.63,US Dollar,
10-09-2022 0.18,805B89BE0,8052F7950,7.89,US Dollar,7.89,US Dollar,
10-09-2022 0.29,805B88360,8133C8B30,136.4,US Dollar,136.4,US Dollar,
10-09-2022 0.23,805BB87A0,80E419EA0,171.46,US Dollar,171.46,US Dollar,
10-09-2022 0.15,805BB8F10,8090C1FE0,147.21,US Dollar,147.21,US Dollar,
10-09-2022 0.26,805BBD4F0,806932200,210.05,US Dollar,210.05,US Dollar,
10-09-2022 0.07,805BBF300,8073470A0,38.11,US Dollar,38.11,US Dollar,
10-09-2022 0.24,805B968B0,80D4145B0,84.52,US Dollar,84.52,US Dollar,
10-09-2022 0.10,805B98B00,80D4145B0,38.29,US Dollar,38.29,US Dollar,
10-09-2022 0.10,805B98BF0,80FF2E4A0,295.32,US Dollar,295.32,US Dollar,
10-09-2022 0.00,805B9D610,80FAD6180,8.11,US Dollar,8.11,US Dollar,
10-09-2022 0.17,805BA4290,80CD8C390,28.57,US Dollar,28.57,US Dollar,
10-09-2022 0.29,805BE1BB0,80F7003F0,9.5,US Dollar,9.5,US Dollar,
10-09-2022 0.17,805A2A540,8078B9830,9.41,US Dollar,9.41,US Dollar,
10-09-2022 0.13,805A2BBF0,80A188C80,441.7,US Dollar,441.7,US Dollar,
10-09-2022 0.18,805AA16B0,80DD10460,69.85,US Dollar,69.85,US Dollar,
10-09-2022 0.21,805B25F60,80A8E84C0,30.63,US Dollar,30.63,US Dollar,
10-09-2022 0.24,805BF13C0,8056F3C10,139.38,US Dollar,139.38,US Dollar,
10-09-2022 0.02,805C2D390,805C2D390,4151.55,Yen,39.39,US Dollar,
10-09-2022 0.02,805C2D390,8047874C0,4151.55,Yen,4151.55,Yen,
10-09-2022 0.03,805CB1A80,80B83B090,27.63,US Dollar,27.63,US Dollar,
10-09-2022 0.02,805CBD610,800A27C70,72.04,US Dollar,72.04,US Dollar,
10-09-2022 0.21,805CCF200,805CCF200,42.04,Euro,49.26,US Dollar,
10-09-2022 0.21,805CCF200,80FFE4E60,42.04,Euro,42.04,Euro,
10-09-2022 0.26,805CDB990,80EB8FA70,0.79,US Dollar,0.79,US Dollar,
10-09-2022 0.25,805CBD220,80A35FE60,5.11,US Dollar,5.11,US Dollar,
10-09-2022 0.28,805CBF320,80A35FE60,7.0,US Dollar,7.0,US Dollar,
10-09-2022 0.08,805CD3E30,8111A6960,49.78,US Dollar,49.78,US Dollar,
10-09-2022 0.20,805CE0A40,813484320,162.93,US Dollar,162.93,US Dollar,
10-09-2022 0.27,805CE0AC0,80C81CF90,34.35,US Dollar,34.35,US Dollar,
10-09-2022 0.12,805CE1B70,80779AF70,77.68,US Dollar,77.68,US Dollar,
